"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000043110",36.684474863232,-0.14252365591764,0.280612927410624,-0.507901247575397,0.611522599760254,0.99996136497536
"ENSMUSG00000043122",5.75347667250274,1.32772451914283,0.75770563939913,1.7522959446306,0.0797229330141457,0.99545150478643
"ENSMUSG00000043126",7.18653803311786,-0.263202236302119,0.692603235008044,-0.380018779870502,0.703931474757836,0.99996136497536
"ENSMUSG00000043131",738.684926416951,-0.0465839645099767,0.136454329621876,-0.34138868762218,0.732810990118915,0.99996136497536
"ENSMUSG00000043140",297.868462235671,0.0493794634616669,0.160993152502799,0.306717787023944,0.759058189858805,0.99996136497536
"ENSMUSG00000043153",203.196146386638,-0.0756734503429456,0.155471281982593,-0.486735874162394,0.626445519066914,0.99996136497536
"ENSMUSG00000043154",796.171395949479,-0.278061189577079,0.130508804481825,-2.13059333951529,0.0331226587581898,0.922899939099171
"ENSMUSG00000043155",58.0035877093468,0.202351710613477,0.288048717534306,0.702491274203913,0.482372841517897,0.99996136497536
"ENSMUSG00000043157",30.9240546338909,0.345023479825239,0.316720398924003,1.08936298703017,0.275993846675903,0.99996136497536
"ENSMUSG00000043162",358.798898759149,0.0743431727681165,0.108464389357907,0.68541549174081,0.493081771053058,0.99996136497536
"ENSMUSG00000043164",25.5853182027704,-0.504733624380093,0.625376410320907,-0.807087725168739,0.419615943530751,0.99996136497536
"ENSMUSG00000043165",306.324180169238,0.0649643244781651,0.270866662988393,0.239838759637058,0.810455257909892,0.99996136497536
"ENSMUSG00000043168",9.75082091797595,0.17846789466286,0.694679937875799,0.2569066485619,0.797250837994934,0.99996136497536
"ENSMUSG00000043183",283.623455644247,-0.376053223402278,0.165204630582556,-2.27628742654617,0.0228288121681491,0.853599063678617
"ENSMUSG00000043190",170.593074109419,0.0545352109005605,0.174849017074855,0.311898870310568,0.755117381072775,0.99996136497536
"ENSMUSG00000043207",708.258476949069,-0.0202939026660475,0.101995859717806,-0.198967906365955,0.84228784964347,0.99996136497536
"ENSMUSG00000043241",1186.97850939066,-0.214055860975348,0.100440402531304,-2.1311728704854,0.0330749031553275,0.922899939099171
"ENSMUSG00000043243",30.8911672678291,0.482561864623779,0.350953040446554,1.37500408604457,0.169130177932178,0.99996136497536
